1.25,1.0,1.61,2.19,13,15,
1.25,1.0,1.61,2.19,13,15,
1.25,1.0,1.61,2.19,13,15,
1.25,1.0,1.61,2.19,13,15,
1.25,1.0,1.61,2.19,13,15,
1.25,1.0,1.61,2.19,13,15,
1.25,1.0,1.61,2.19,13,15,
1.25,1.0,1.61,2.19,13,15,
1.25,1.0,1.61,2.19,13,15,
1.25,1.0,1.61,2.19,13,15,
1.25,1.0,1.61,2.19,13,15,
1.25,1.0,1.61,2.19,13,15,
1.0,1.25,2.19,1.61,15,13,
1.0,1.25,2.19,1.61,15,13,
1.0,1.25,2.19,1.61,15,13,
1.0,1.25,2.19,1.61,15,13,
1.0,1.25,2.19,1.61,15,13,
1.0,1.25,2.19,1.61,15,13,
1.0,1.25,2.19,1.61,15,13,
1.0,1.25,2.19,1.61,15,13,
1.0,1.25,2.19,1.61,15,13,
1.0,1.25,2.19,1.61,15,13,
1.0,1.25,2.19,1.61,15,13,
1.0,1.25,2.19,1.61,15,13,
