1.25,1.15,1.61,2.18,13,15,
1.25,1.15,1.61,2.18,13,15,
1.25,1.15,1.61,2.18,13,15,
1.25,1.15,1.61,2.18,13,15,
1.25,1.15,1.61,2.18,13,15,
1.25,1.15,1.61,2.18,13,15,
1.25,1.15,1.61,2.18,13,15,
1.25,1.15,1.61,2.18,13,15,
1.25,1.15,1.61,2.18,13,15,
1.25,1.15,1.61,2.18,13,15,
1.25,1.15,1.61,2.18,13,15,
1.25,1.15,1.61,2.18,13,15,
1.15,1.25,2.18,1.61,15,13,
1.15,1.25,2.18,1.61,15,13,
1.15,1.25,2.18,1.61,15,13,
1.15,1.25,2.18,1.61,15,13,
1.15,1.25,2.18,1.61,15,13,
1.15,1.25,2.18,1.61,15,13,
1.15,1.25,2.18,1.61,15,13,
1.15,1.25,2.18,1.61,15,13,
1.15,1.25,2.18,1.61,15,13,
1.15,1.25,2.18,1.61,15,13,
1.15,1.25,2.18,1.61,15,13,
1.15,1.25,2.18,1.61,15,13,
